fetch_timestamp,city,country,lat,lon,forecast_datetime,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_pct,visibility,pop,rain_3h_mm,weather_main,weather_description,part_of_day
2026-07-24 15:06:42.817461+00:00,"New York,US",US,40.7143,-74.006,2026-07-26 18:00:00,29.31,28.2,29.31,29.31,1012,31,2.1,108,3.0,2,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:42.817461+00:00,"New York,US",US,40.7143,-74.006,2026-07-26 21:00:00,27.88,27.26,27.88,27.88,1011,35,5.46,157,4.41,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:42.817461+00:00,"New York,US",US,40.7143,-74.006,2026-07-26 00:00:00,23.09,22.53,23.09,23.09,1016,41,3.53,143,3.72,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 09:00:00,26.01,26.01,26.01,26.01,1011,55,2.16,172,1.93,46,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 03:00:00,28.13,28.33,28.13,28.13,1009,47,2.79,213,2.26,3,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 00:00:00,31.89,31.06,31.89,31.89,1009,33,3.88,230,2.71,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 12:00:00,24.93,24.94,24.93,24.93,1011,56,1.54,177,1.21,26,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 18:00:00,31.08,30.47,31.08,31.08,1011,36,2.93,227,1.77,5,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 15:00:00,25.81,25.83,25.81,25.81,1012,53,1.78,171,1.25,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 06:00:00,26.49,26.49,26.49,26.49,1011,54,1.98,176,1.9,9,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 21:00:00,33.96,33.06,33.96,33.96,1010,29,4.46,218,2.91,6,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 12:00:00,24.19,24.1,24.19,24.19,1010,55,1.55,157,1.5,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-29 00:00:00,32.68,31.36,32.68,32.68,1008,28,3.83,227,2.57,71,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 18:00:00,30.8,30.03,30.8,30.8,1010,35,2.89,206,1.45,2,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 21:00:00,33.64,32.36,33.64,33.64,1009,27,3.88,226,2.38,50,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-29 03:00:00,28.06,27.93,28.06,28.06,1008,43,2.46,206,1.96,74,10000.0,0.0,0.0,Clouds,broken clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-29 06:00:00,26.56,26.56,26.56,26.56,1008,51,1.58,204,1.62,41,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-29 09:00:00,25.21,25.2,25.21,25.21,1008,54,1.56,184,1.48,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-29 12:00:00,24.19,24.07,24.19,24.19,1008,54,1.67,166,1.53,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-29 15:00:00,25.77,25.68,25.77,25.77,1009,49,2.06,165,1.64,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 15:00:00,25.78,25.75,25.78,25.78,1010,51,1.5,178,0.85,4,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 06:00:00,27.2,27.61,27.2,27.2,1011,50,1.58,190,1.5,3,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-28 09:00:00,24.82,24.79,24.82,24.82,1010,55,1.98,161,1.73,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 00:00:00,32.16,31.25,32.16,32.16,1010,32,4.12,235,2.85,48,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-24 21:00:00,29.81,30.2,29.81,33.13,1011,46,4.18,181,3.06,58,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 00:00:00,31.09,29.57,31.09,31.09,1009,27,4.25,187,2.61,50,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 03:00:00,26.24,26.24,26.24,26.24,1010,42,2.41,182,1.71,3,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 06:00:00,22.65,22.3,22.65,22.65,1011,51,2.29,164,1.88,3,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 09:00:00,21.68,21.34,21.68,21.68,1011,55,1.65,162,1.34,3,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 12:00:00,20.6,20.26,20.6,20.6,1011,59,1.14,176,0.87,2,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 15:00:00,26.17,26.17,26.17,26.17,1012,52,1.53,201,0.58,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 18:00:00,32.24,31.63,32.24,32.24,1012,34,2.54,196,1.31,0,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-25 21:00:00,34.85,33.72,34.85,34.85,1011,26,3.81,212,2.46,39,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-24 18:00:00,25.53,25.97,25.53,30.25,1012,70,3.19,169,2.3,45,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 00:00:00,31.93,30.85,31.93,31.93,1010,31,3.73,219,2.52,65,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 21:00:00,34.54,33.49,34.54,34.54,1011,27,4.13,216,2.41,30,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 18:00:00,31.46,30.8,31.46,31.46,1012,35,2.72,188,1.26,75,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 15:00:00,26.64,26.64,26.64,26.64,1012,52,0.72,116,0.95,80,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-27 03:00:00,28.7,28.76,28.7,28.7,1010,45,2.73,211,2.52,3,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 09:00:00,26.58,26.58,26.58,26.58,1011,52,1.86,213,1.97,94,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 06:00:00,23.63,23.38,23.63,23.63,1012,51,0.95,198,0.74,92,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 03:00:00,26.48,26.48,26.48,26.48,1011,44,2.93,187,2.59,100,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-24 15:06:43.988802+00:00,"Los Angeles,US",US,34.0522,-118.2437,2026-07-26 12:00:00,25.04,25.14,25.04,25.04,1011,59,1.31,191,1.15,96,10000.0,0.0,0.0,Clouds,overcast clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 09:00:00,24.46,24.87,24.46,24.46,1009,73,1.5,281,2.08,15,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 12:00:00,25.43,25.83,25.43,25.43,1008,69,1.13,249,1.72,31,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 15:00:00,32.23,32.8,32.23,32.23,1007,41,1.9,242,2.96,99,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 18:00:00,32.33,35.77,32.33,32.33,1006,53,0.77,148,3.59,89,10000.0,0.87,1.72,Rain,light rain,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 21:00:00,34.56,37.6,34.56,34.56,1004,44,3.46,211,5.14,85,10000.0,0.75,0.54,Rain,light rain,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 00:00:00,31.78,36.0,31.78,31.78,1003,58,1.33,219,4.86,56,10000.0,0.61,0.34,Rain,light rain,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 03:00:00,28.01,32.28,28.01,28.01,1004,81,1.85,200,4.94,26,10000.0,0.7,0.61,Rain,light rain,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 06:00:00,25.36,26.28,25.36,25.36,1004,89,0.78,127,2.86,32,10000.0,0.77,0.66,Rain,light rain,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 09:00:00,24.21,25.19,24.21,24.21,1003,96,1.23,257,1.74,21,10000.0,1.0,1.17,Rain,light rain,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 15:00:00,27.96,31.13,27.96,27.96,1004,74,2.24,23,2.55,75,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 18:00:00,29.47,31.85,29.47,29.47,1005,60,3.98,35,4.36,88,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-29 15:00:00,24.54,24.83,24.54,24.54,1011,68,5.35,16,7.54,5,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-29 00:00:00,27.08,28.26,27.08,27.08,1006,61,3.41,14,5.4,55,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-29 03:00:00,23.87,24.22,23.87,23.87,1007,73,2.95,9,7.83,20,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-29 06:00:00,22.51,22.88,22.51,22.51,1008,79,4.17,6,10.79,11,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-29 09:00:00,21.71,22.13,21.71,21.71,1009,84,4.28,355,9.02,1,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-29 12:00:00,21.7,22.07,21.7,21.7,1010,82,4.75,5,8.67,2,10000.0,0.0,0.0,Clear,clear sky,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 06:00:00,26.03,26.03,26.03,26.03,1008,75,2.36,260,4.83,33,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 12:00:00,24.38,25.41,24.38,24.38,1004,97,2.13,22,3.25,22,10000.0,1.0,0.23,Rain,light rain,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-28 21:00:00,29.84,31.79,29.84,29.84,1005,56,4.51,50,4.77,67,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 03:00:00,28.16,32.5,28.16,28.16,1008,80,2.45,232,5.22,65,10000.0,0.0,0.0,Clouds,broken clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 21:00:00,34.08,37.9,34.08,34.08,1009,48,4.79,237,5.25,98,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-27 00:00:00,31.41,38.08,31.41,31.41,1008,68,3.09,265,7.94,99,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-24 18:00:00,23.52,23.26,23.52,23.85,1020,51,2.66,125,2.68,100,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-24 21:00:00,24.48,24.11,24.48,25.05,1019,43,2.11,155,3.59,90,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 00:00:00,23.81,23.53,23.81,23.81,1017,49,3.33,231,3.21,61,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 03:00:00,18.47,18.15,18.47,18.47,1018,68,2.38,234,4.58,12,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 09:00:00,15.4,15.03,15.4,15.4,1016,78,2.32,209,5.68,0,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 12:00:00,18.19,17.97,18.19,18.19,1017,73,3.08,204,5.77,36,10000.0,0.0,0.0,Clouds,scattered clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 15:00:00,24.21,24.38,24.21,24.21,1016,65,3.47,209,5.1,85,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 06:00:00,16.59,16.21,16.59,16.59,1017,73,2.27,218,5.11,6,10000.0,0.0,0.0,Clear,clear sky,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 21:00:00,27.79,29.25,27.79,27.79,1014,61,4.51,240,4.84,82,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 00:00:00,27.02,28.72,27.02,27.02,1013,68,4.31,238,5.84,82,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 03:00:00,23.76,24.49,23.76,23.76,1013,88,2.39,200,5.75,25,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 06:00:00,23.06,23.88,23.06,23.06,1012,94,2.48,203,6.71,21,10000.0,0.0,0.0,Clouds,few clouds,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 09:00:00,21.27,21.99,21.27,21.27,1013,97,1.48,229,5.44,63,10000.0,0.97,0.57,Rain,light rain,n
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 12:00:00,21.94,22.7,21.94,21.94,1012,96,2.2,203,5.09,53,10000.0,0.52,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 15:00:00,28.82,31.99,28.82,28.82,1011,68,3.19,218,3.92,79,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-25 18:00:00,25.38,25.75,25.38,25.38,1015,68,4.47,217,5.37,77,10000.0,0.0,0.0,Clouds,broken clouds,d
2026-07-24 15:06:45.160348+00:00,"Chicago,US",US,41.85,-87.65,2026-07-26 18:00:00,34.24,36.98,34.24,34.24,1010,44,2.92,201,3.78,89,10000.0,0.0,0.0,Clouds,overcast clouds,d
2026-07-24 15:06:46.331403+00:00,"Houston,US",US,29.7633,-95.3633,2026-07-28 06:00:00,28.05,31.04,28.05,28.05,1011,72,4.15,197,7.85,44,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:46.331403+00:00,"Houston,US",US,29.7633,-95.3633,2026-07-28 03:00:00,29.83,33.1,29.83,29.83,1011,63,4.87,189,6.88,44,10000.0,0.0,0.0,Clouds,scattered clouds,n
2026-07-24 15:06:46.331403+00:00,"Houston,US",US,29.7633,-95.3633,2026-07-28 00:00:00,35.01,37.85,35.01,35.01,1009,42,6.39,173,5.98,91,10000.0,0.0,0.0,Clouds,overcast clouds,d
