fetch_timestamp,city,country,lat,lon,forecast_datetime,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_pct,visibility,pop,rain_3h_mm,weather_main,weather_description,part_of_day,hour,day_of_week,is_weekend,month,temp_range_c,feels_like_delta_c,is_raining,is_snowing,is_daytime,temp_category,temp_rolling_avg_9h,snow_3h_mm,predicted_temp_3h
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 00:00:00,32.15,36.52,32.15,32.15,996,57,1.99,69,2.1,8,10000.0,0.0,0.0,Clear,clear sky,n,0,Sunday,True,7,0.0,4.3700000000000045,False,False,False,hot,32.419999999999995,0.0,33.05654696758945
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 03:00:00,32.49,36.68,32.49,32.49,998,55,1.82,22,1.8,18,10000.0,0.0,0.0,Clouds,few clouds,d,3,Sunday,True,7,0.0,4.189999999999998,False,False,True,hot,32.27333333333333,0.0,34.411459464396046
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 06:00:00,33.06,36.12,33.06,33.06,999,49,1.34,281,1.32,9,10000.0,0.0,0.0,Clear,clear sky,d,6,Sunday,True,7,0.0,3.059999999999995,False,False,True,hot,32.56666666666667,0.0,34.967110723400026
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 09:00:00,33.46,38.53,33.46,33.46,998,54,2.74,319,2.42,7,10000.0,0.0,0.0,Clear,clear sky,d,9,Sunday,True,7,0.0,5.07,False,False,True,hot,33.00333333333334,0.0,34.88063739805843
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 12:00:00,33.43,40.43,33.43,33.43,996,63,6.38,324,6.74,6,10000.0,0.0,0.0,Clear,clear sky,d,12,Sunday,True,7,0.0,7.0,False,False,True,hot,33.31666666666667,0.0,34.043821077753364
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 15:00:00,33.04,40.04,33.04,33.04,997,71,4.98,334,5.38,3,10000.0,0.0,0.0,Clear,clear sky,d,15,Sunday,True,7,0.0,7.0,False,False,True,hot,33.31,0.0,34.217077897317516
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 18:00:00,32.89,39.89,32.89,32.89,998,69,4.26,20,4.52,9,10000.0,0.0,0.0,Clear,clear sky,n,18,Sunday,True,7,0.0,7.0,False,False,False,hot,33.12,0.0,33.10445949469491
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-26 21:00:00,32.73,39.73,32.73,32.73,997,67,2.08,337,1.82,10,10000.0,0.0,0.0,Clear,clear sky,n,21,Sunday,True,7,0.0,7.0,False,False,False,hot,32.88666666666666,0.0,33.24878142756832
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 00:00:00,32.44,39.44,32.44,32.44,996,67,1.72,319,1.5,13,10000.0,0.0,0.0,Clouds,few clouds,n,0,Monday,False,7,0.0,7.0,False,False,False,hot,32.68666666666667,0.0,33.302338385621326
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 03:00:00,32.48,39.48,32.48,32.48,998,64,1.27,341,1.01,16,10000.0,0.0,0.0,Clouds,few clouds,d,3,Monday,False,7,0.0,7.0,False,False,True,hot,32.54999999999999,0.0,34.59701200941211
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 06:00:00,32.99,39.85,32.99,32.99,999,61,3.04,243,3.1,14,10000.0,0.0,0.0,Clouds,few clouds,d,6,Monday,False,7,0.0,6.859999999999999,False,False,True,hot,32.63666666666666,0.0,34.640209595651896
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 09:00:00,33.13,39.49,33.13,33.13,998,59,4.08,308,3.56,11,10000.0,0.0,0.0,Clouds,few clouds,d,9,Monday,False,7,0.0,6.359999999999999,False,False,True,hot,32.86666666666667,0.0,34.088722791134046
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 12:00:00,33.37,40.37,33.37,33.37,996,65,6.88,331,7.15,8,10000.0,0.0,0.0,Clear,clear sky,d,12,Monday,False,7,0.0,7.0,False,False,True,hot,33.163333333333334,0.0,33.98098940905376
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 15:00:00,33.05,40.05,33.05,33.05,997,71,5.57,347,6.23,11,10000.0,0.0,0.0,Clouds,few clouds,d,15,Monday,False,7,0.0,7.0,False,False,True,hot,33.18333333333333,0.0,33.8947970655141
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 18:00:00,33.13,40.13,33.13,33.13,997,70,4.38,56,4.8,6,10000.0,0.0,0.0,Clear,clear sky,n,18,Monday,False,7,0.0,7.0,False,False,False,hot,33.18333333333333,0.0,33.37269555982823
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-27 21:00:00,32.86,39.86,32.86,32.86,997,68,2.1,357,2.81,0,10000.0,0.0,0.0,Clear,clear sky,n,21,Monday,False,7,0.0,7.0,False,False,False,hot,33.01333333333333,0.0,33.56682385987598
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 00:00:00,32.91,39.91,32.91,32.91,996,67,3.85,16,4.72,0,10000.0,0.0,0.0,Clear,clear sky,n,0,Tuesday,False,7,0.0,7.0,False,False,False,hot,32.96666666666667,0.0,33.77013162983366
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 03:00:00,32.72,39.72,32.72,32.72,997,65,3.35,99,3.76,0,10000.0,0.0,0.0,Clear,clear sky,d,3,Tuesday,False,7,0.0,7.0,False,False,True,hot,32.830000000000005,0.0,34.71558777643557
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 06:00:00,33.19,40.19,33.19,33.19,998,64,4.61,306,3.66,0,10000.0,0.0,0.0,Clear,clear sky,d,6,Tuesday,False,7,0.0,7.0,False,False,True,hot,32.94,0.0,34.47411998992672
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 09:00:00,33.58,40.58,33.58,33.58,997,64,4.79,311,4.62,0,10000.0,0.0,0.0,Clear,clear sky,d,9,Tuesday,False,7,0.0,7.0,False,False,True,hot,33.16333333333333,0.0,34.820431344286604
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 12:00:00,33.55,40.55,33.55,33.55,995,69,6.89,314,7.48,0,10000.0,0.0,0.0,Clear,clear sky,d,12,Tuesday,False,7,0.0,7.0,False,False,True,hot,33.44,0.0,34.252640596149234
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 15:00:00,33.26,40.26,33.26,33.26,996,72,4.77,26,5.49,0,10000.0,0.0,0.0,Clear,clear sky,d,15,Tuesday,False,7,0.0,7.0,False,False,True,hot,33.46333333333333,0.0,34.66375731406995
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 18:00:00,33.9,40.9,33.9,33.9,996,64,3.04,5,3.5,0,10000.0,0.0,0.0,Clear,clear sky,n,18,Tuesday,False,7,0.0,7.0,False,False,False,hot,33.57,0.0,34.25056332648572
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-28 21:00:00,33.46,40.46,33.46,33.46,996,70,4.87,35,6.76,0,10000.0,0.0,0.0,Clear,clear sky,n,21,Tuesday,False,7,0.0,7.0,False,False,False,hot,33.54,0.0,33.631849122103844
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 00:00:00,33.4,40.4,33.4,33.4,995,68,1.48,70,1.52,2,10000.0,0.0,0.0,Clear,clear sky,n,0,Wednesday,False,7,0.0,7.0,False,False,False,hot,33.586666666666666,0.0,34.4709011251759
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 03:00:00,33.91,40.72,33.91,33.91,997,57,2.66,84,2.77,2,10000.0,0.0,0.0,Clear,clear sky,d,3,Wednesday,False,7,0.0,6.810000000000002,False,False,True,hot,33.59,0.0,35.54342856232115
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 06:00:00,35.28,41.76,35.28,35.28,997,51,3.01,26,3.19,3,10000.0,0.0,0.0,Clear,clear sky,d,6,Wednesday,False,7,0.0,6.479999999999997,False,False,True,hot,34.196666666666665,0.0,36.50579013250589
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 09:00:00,34.75,41.75,34.75,34.75,996,58,5.62,320,5.12,0,10000.0,0.0,0.0,Clear,clear sky,d,9,Wednesday,False,7,0.0,7.0,False,False,True,hot,34.64666666666667,0.0,34.800218898933686
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 12:00:00,34.41,41.41,34.41,34.41,995,64,7.66,325,9.0,0,10000.0,0.0,0.0,Clear,clear sky,d,12,Wednesday,False,7,0.0,7.0,False,False,True,hot,34.81333333333333,0.0,34.18715677815813
2026-07-24 15:07:46.357134+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 15:00:00,34.22,41.22,34.22,34.22,995,69,5.09,349,7.6,0,10000.0,0.0,0.0,Clear,clear sky,d,15,Wednesday,False,7,0.0,7.0,False,False,True,hot,34.46,0.0,35.20002719549329
2026-07-24 19:18:15.376110+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 18:00:00,33.79,40.79,33.79,33.79,996,69,4.41,25,5.66,0,10000.0,0.0,0.0,Clear,clear sky,n,18,Wednesday,False,7,0.0,7.0,False,False,False,hot,34.13999999999999,0.0,33.7069380706274
2026-07-24 22:01:11.085395+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-29 21:00:00,33.45,40.45,33.45,33.45,996,72,2.52,22,2.73,10,10000.0,0.0,0.0,Clear,clear sky,n,21,Wednesday,False,7,0.0,7.0,False,False,False,hot,33.82,0.0,33.82368140989699
2026-07-25 02:06:48.210421+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 00:00:00,33.3,40.3,33.3,33.3,996,71,4.71,26,6.42,2,10000.0,0.0,0.0,Clear,clear sky,n,0,Thursday,False,7,0.0,7.0,False,False,False,hot,33.513333333333335,0.0,33.97346313910744
2026-07-25 03:26:42.083049+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 03:00:00,33.41,40.41,33.41,33.41,997,69,3.37,63,4.37,0,10000.0,0.0,0.0,Clear,clear sky,d,3,Thursday,False,7,0.0,7.0,False,False,True,hot,33.38666666666666,0.0,35.49689183875827
2026-07-25 07:58:37.652598+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 06:00:00,36.05,42.38,36.05,36.05,996,48,1.44,87,1.81,2,10000.0,0.0,0.0,Clear,clear sky,d,6,Thursday,False,7,0.0,6.330000000000005,False,False,True,hot,34.25333333333333,0.0,37.73279495592159
2026-07-25 10:24:09.353119+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 09:00:00,36.73,41.03,36.73,36.73,995,41,4.41,329,3.71,0,10000.0,0.0,0.0,Clear,clear sky,d,9,Thursday,False,7,0.0,4.300000000000004,False,False,True,hot,35.39666666666667,0.0,36.36990553646469
2026-07-25 13:12:35.619138+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 12:00:00,35.02,42.02,35.02,35.02,994,60,7.74,339,9.19,51,10000.0,0.0,0.0,Clouds,broken clouds,d,12,Thursday,False,7,0.0,7.0,False,False,True,hot,35.93333333333333,0.0,33.6110642266288
2026-07-25 16:00:45.328551+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 15:00:00,34.49,41.49,34.49,34.49,994,68,8.0,317,10.73,83,10000.0,0.0,0.0,Clouds,broken clouds,d,15,Thursday,False,7,0.0,7.0,False,False,True,hot,35.413333333333334,0.0,33.57868606011686
2026-07-25 19:00:13.244725+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 18:00:00,34.25,41.25,34.25,34.25,996,69,3.48,12,3.69,64,10000.0,0.0,0.0,Clouds,broken clouds,n,18,Thursday,False,7,0.0,7.0,False,False,False,hot,34.58666666666667,0.0,33.579009937775524
2026-07-25 21:49:47.230270+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-30 21:00:00,33.38,40.38,33.38,33.38,994,72,3.53,6,4.38,3,10000.0,0.0,0.0,Clear,clear sky,n,21,Thursday,False,7,0.0,7.0,False,False,False,hot,34.04,0.0,33.42394754894355
2026-07-26 02:11:19.337552+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 00:00:00,33.33,40.33,33.33,33.33,994,71,4.14,36,5.07,22,10000.0,0.0,0.0,Clouds,few clouds,n,0,Friday,False,7,0.0,7.0,False,False,False,hot,33.65333333333333,0.0,33.5485650989303
2026-07-26 03:39:49.366885+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 03:00:00,33.22,40.22,33.22,33.22,995,68,3.18,62,3.8,36,10000.0,0.0,0.0,Clouds,scattered clouds,d,3,Friday,False,7,0.0,7.0,False,False,True,hot,33.31,0.0,34.81428496568476
2026-07-26 08:16:17.949362+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 06:00:00,36.28,42.5,36.28,36.28,996,47,3.14,137,3.76,12,10000.0,0.0,0.0,Clouds,few clouds,d,6,Friday,False,7,0.0,6.219999999999999,False,False,True,hot,34.276666666666664,0.0,37.224401570178124
2026-07-26 10:42:55.438946+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 09:00:00,37.67,44.05,37.67,37.67,994,43,2.69,319,2.37,66,10000.0,0.0,0.0,Clouds,broken clouds,d,9,Friday,False,7,0.0,6.379999999999996,False,False,True,hot,35.723333333333336,0.0,37.47160461646574
2026-07-26 13:07:51.866980+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 12:00:00,34.34,41.34,34.34,34.34,993,67,7.43,346,8.93,75,10000.0,0.0,0.0,Clouds,broken clouds,d,12,Friday,False,7,0.0,7.0,False,False,True,hot,36.09666666666667,0.0,32.91199500860208
2026-07-26 15:58:20.286164+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 15:00:00,34.32,41.32,34.32,34.32,994,72,6.7,22,9.24,36,10000.0,0.0,0.0,Clouds,scattered clouds,d,15,Friday,False,7,0.0,7.0,False,False,True,hot,35.443333333333335,0.0,34.10384088729464
2026-07-26 19:03:03.864721+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 18:00:00,34.82,41.82,34.82,34.82,995,66,4.68,27,6.16,62,10000.0,0.0,0.0,Clouds,broken clouds,n,18,Friday,False,7,0.0,7.0,False,False,False,hot,34.49333333333333,0.0,34.11843535028653
2026-07-26 21:55:06.615486+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-07-31 21:00:00,33.52,40.52,33.52,33.52,994,76,3.33,359,3.91,7,10000.0,0.0,0.0,Clear,clear sky,n,21,Friday,False,7,0.0,7.0,False,False,False,hot,34.22,0.0,33.48542013879343
2026-07-27 02:25:03.259886+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 00:00:00,33.52,40.52,33.52,33.52,994,72,5.02,25,6.43,16,10000.0,0.0,0.0,Clouds,few clouds,n,0,Saturday,True,8,0.0,7.0,False,False,False,hot,33.95333333333334,0.0,33.432760078562254
2026-07-27 03:49:55.665907+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 03:00:00,33.78,40.78,33.78,33.78,996,64,5.59,71,7.81,86,10000.0,0.0,0.0,Clouds,overcast clouds,d,3,Saturday,True,8,0.0,7.0,False,False,True,hot,33.60666666666667,0.0,34.579306605623586
2026-07-27 06:23:45.242238+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 06:00:00,37.06,42.61,37.06,37.06,996,43,4.76,126,5.45,57,10000.0,0.0,0.0,Clouds,broken clouds,d,6,Saturday,True,8,0.0,5.549999999999997,False,False,True,hot,34.78666666666667,0.0,37.05849356678851
2026-07-27 12:17:21.264635+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 09:00:00,37.64,44.64,37.64,37.64,995,45,1.78,313,1.44,34,10000.0,0.0,0.0,Clouds,scattered clouds,d,9,Saturday,True,8,0.0,7.0,False,False,True,hot,36.16,0.0,37.54835037713846
2026-07-27 12:17:21.264635+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 12:00:00,37.8,44.8,37.8,37.8,994,44,5.48,336,5.45,22,10000.0,0.0,0.0,Clouds,few clouds,d,12,Saturday,True,8,0.0,7.0,False,False,True,hot,37.5,0.0,35.850846769817366
2026-07-27 16:55:24.576012+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 15:00:00,34.37,41.37,34.37,34.37,995,70,7.07,34,9.4,14,10000.0,0.0,0.0,Clouds,few clouds,d,15,Saturday,True,8,0.0,7.0,False,False,True,hot,36.60333333333333,0.0,33.233037404273425
2026-07-27 19:19:31.194041+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 18:00:00,35.16,42.16,35.16,35.16,996,61,5.18,29,6.19,51,10000.0,0.0,0.0,Clouds,broken clouds,n,18,Saturday,True,8,0.0,7.0,False,False,False,hot,35.776666666666664,0.0,33.30013302374573
2026-07-27 22:01:59.260494+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-01 21:00:00,35.04,42.04,35.04,35.04,996,57,4.19,40,5.18,26,10000.0,0.0,0.0,Clouds,scattered clouds,n,21,Saturday,True,8,0.0,7.0,False,False,False,hot,34.85666666666666,0.0,33.85813213075245
2026-07-28 02:00:08.922220+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 00:00:00,34.37,41.37,34.37,34.37,996,65,4.64,13,5.14,79,10000.0,0.0,0.0,Clouds,broken clouds,n,0,Sunday,True,8,0.0,7.0,False,False,False,hot,34.85666666666666,0.0,33.424049581953184
2026-07-28 03:20:25.718949+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 03:00:00,34.24,41.24,34.24,34.24,999,59,3.4,70,3.84,74,10000.0,0.0,0.0,Clouds,broken clouds,d,3,Sunday,True,8,0.0,7.0,False,False,True,hot,34.55,0.0,34.74497330938294
2026-07-28 08:24:52.920717+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 06:00:00,34.77,41.77,34.77,34.77,999,60,3.6,1,3.53,100,10000.0,0.0,0.0,Clouds,overcast clouds,d,6,Sunday,True,8,0.0,7.0,False,False,True,hot,34.46,0.0,35.22715113422268
2026-07-28 11:12:50.361815+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 09:00:00,35.83,42.71,35.83,35.83,999,50,3.96,344,4.09,94,10000.0,0.0,0.0,Clouds,overcast clouds,d,9,Sunday,True,8,0.0,6.880000000000003,False,False,True,hot,34.946666666666665,0.0,35.606620007945054
2026-07-28 13:51:35.772089+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 12:00:00,35.02,42.02,35.02,35.02,998,62,4.21,37,4.79,75,10000.0,0.0,0.0,Clouds,broken clouds,d,12,Sunday,True,8,0.0,7.0,False,False,True,hot,35.20666666666667,0.0,35.00786436181396
2026-07-28 16:30:51.497409+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 15:00:00,35.63,42.63,35.63,35.63,998,53,3.11,341,3.28,76,10000.0,0.0,0.0,Clouds,broken clouds,d,15,Sunday,True,8,0.0,7.0,False,False,True,hot,35.49333333333333,0.0,35.26982061442328
2026-07-28 19:15:53.873052+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 18:00:00,34.23,41.23,34.23,34.23,998,68,2.67,37,2.74,97,10000.0,0.0,0.0,Clouds,overcast clouds,n,18,Sunday,True,8,0.0,7.0,False,False,False,hot,34.96,0.0,33.319472013148456
2026-07-28 21:59:16.113501+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-02 21:00:00,34.82,41.82,34.82,34.82,997,62,2.28,213,2.34,100,10000.0,0.0,0.0,Clouds,overcast clouds,n,21,Sunday,True,8,0.0,7.0,False,False,False,hot,34.89333333333334,0.0,33.79919871226343
2026-07-29 02:03:00.480416+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 00:00:00,34.77,41.77,34.77,34.77,997,60,3.11,348,4.13,100,10000.0,0.0,0.0,Clouds,overcast clouds,n,0,Monday,False,8,0.0,7.0,False,False,False,hot,34.60666666666667,0.0,34.2131442764216
2026-07-29 03:21:49.790333+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 03:00:00,34.22,41.22,34.22,34.22,999,65,3.67,81,3.9,90,10000.0,0.0,0.0,Clouds,overcast clouds,d,3,Monday,False,8,0.0,7.0,False,False,True,hot,34.60333333333333,0.0,34.746286482458316
2026-07-29 08:30:30.113500+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 06:00:00,36.24,42.41,36.24,36.24,999,47,1.61,162,1.89,47,10000.0,0.0,0.0,Clouds,scattered clouds,d,6,Monday,False,8,0.0,6.169999999999995,False,False,True,hot,35.076666666666675,0.0,36.88205939362928
2026-07-29 11:20:03.752617+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 09:00:00,36.45,43.37,36.45,36.45,998,48,5.49,311,5.88,0,10000.0,0.0,0.0,Clear,clear sky,d,9,Monday,False,8,0.0,6.919999999999995,False,False,True,hot,35.63666666666666,0.0,36.08334744065343
2026-07-29 13:55:59.022782+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 12:00:00,34.57,41.57,34.57,34.57,997,65,7.57,349,9.4,71,10000.0,0.0,0.0,Clouds,broken clouds,d,12,Monday,False,8,0.0,7.0,False,False,True,hot,35.75333333333334,0.0,33.38973702656057
2026-07-29 16:18:33.160775+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 15:00:00,33.99,40.99,33.99,33.99,997,68,6.23,10,7.75,28,10000.0,0.0,0.0,Clouds,scattered clouds,d,15,Monday,False,8,0.0,7.0,False,False,True,hot,35.00333333333334,0.0,33.78302348254625
2026-07-29 19:05:45.680222+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 18:00:00,34.3,41.3,34.3,34.3,998,64,3.28,36,3.42,25,10000.0,0.0,0.0,Clouds,scattered clouds,n,18,Monday,False,8,0.0,7.0,False,False,False,hot,34.28666666666666,0.0,33.775138139310755
2026-07-29 21:55:54.517028+00:00,"Abu Dhabi,AE",AE,24.4667,54.3667,2026-08-03 21:00:00,35.36,41.54,35.36,35.36,997,50,2.44,55,2.52,92,10000.0,0.0,0.0,Clouds,overcast clouds,n,21,Monday,False,8,0.0,6.18,False,False,False,hot,34.550000000000004,0.0,34.2694203258355
